product_supplier_id,product_id,supplier_id,supplier_product_code,supplier_product_name,purchase_uom_id,unit_purchase_price,minimum_order_quantity,lead_time_days,is_primary_source,relationship_status,effective_from,effective_to,created_date,created_by,updated_date,updated_by
2628,1101,8,SUP008-GRS-1101,Northmark CalciForce NLGI 2 (180 KG),6,61379.67,2.0,14,False,active,2025-11-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2629,1102,16,SUP016-GRS-1102,Ironcrest CalciLube NLGI 2 (400 G),6,168.61,34.0,4,False,active,2024-09-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2630,1102,18,SUP018-GRS-1102,Ironcrest CalciLube NLGI 2 (400 G),6,158.13,26.0,3,True,active,2024-06-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2631,1103,7,SUP007-GRS-1103,Redstone CalciCore NLGI 3 (500 G),6,179.76,11.0,12,True,active,2024-01-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2632,1104,17,SUP017-GRS-1104,Westmark CalciGuard NLGI 3 (1 KG),6,415.69,15.0,10,False,active,2024-12-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2633,1104,4,SUP004-GRS-1104,Westmark CalciGuard NLGI 3 (1 KG),6,357.11,12.0,5,True,active,2024-05-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2634,1105,1,SUP001-GRS-1105,Crestfield CalciForce NLGI 3 (2 KG),6,676.99,13.0,8,False,active,2025-09-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2635,1105,16,SUP016-GRS-1105,Crestfield CalciForce NLGI 3 (2 KG),6,834.73,18.0,6,True,active,2025-05-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2636,1106,14,SUP014-GRS-1106,Stonebridge CalciLube NLGI 3 (5 KG),6,2010.18,16.0,7,True,active,2025-06-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2637,1107,17,SUP017-GRS-1107,Ridgewell CalciCore NLGI 2 (10 KG),6,4075.44,5.0,10,True,active,2024-07-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2638,1108,8,SUP008-GRS-1108,Millbrook CalciGuard NLGI 2 (18 KG),6,6790.57,3.0,9,True,active,2024-05-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2639,1109,9,SUP009-GRS-1109,Highpoint CalciForce NLGI 2 (50 KG),6,20309.43,2.0,3,True,active,2024-10-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2640,1110,10,SUP010-GRS-1110,Fieldmark CalciLube NLGI 2 (180 KG),6,69721.9,2.0,8,False,inactive,2025-04-08,2025-11-02,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2641,1110,11,SUP011-GRS-1110,Fieldmark CalciLube NLGI 2 (180 KG),6,67946.14,2.0,8,False,inactive,2023-10-26,2025-04-16,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2642,1110,1,SUP001-GRS-1110,Fieldmark CalciLube NLGI 2 (180 KG),6,62590.79,2.0,8,False,inactive,2024-08-26,2025-12-28,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2643,1111,6,SUP006-GRS-1111,Northmark CalciCore NLGI 3 (400 G),6,137.03,21.0,11,False,active,2024-04-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2644,1111,12,SUP012-GRS-1111,Northmark CalciCore NLGI 3 (400 G),6,149.85,24.0,8,False,active,2025-05-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2645,1111,1,SUP001-GRS-1111,Northmark CalciCore NLGI 3 (400 G),6,136.22,25.0,9,True,active,2025-10-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2646,1112,5,SUP005-GRS-1112,Ironcrest CalciGuard NLGI 3 (500 G),6,180.13,14.0,12,True,active,2024-02-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2647,1112,2,SUP002-GRS-1112,Ironcrest CalciGuard NLGI 3 (500 G),6,185.73,13.0,12,False,active,2024-01-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2648,1113,13,SUP013-GRS-1113,Redstone CalciForce NLGI 3 (1 KG),6,368.92,13.0,4,False,inactive,2024-04-14,2025-01-23,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2649,1113,11,SUP011-GRS-1113,Redstone CalciForce NLGI 3 (1 KG),6,397.32,15.0,5,False,inactive,2024-03-19,2025-05-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2650,1113,12,SUP012-GRS-1113,Redstone CalciForce NLGI 3 (1 KG),6,376.22,14.0,7,False,inactive,2025-04-04,2025-11-12,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2651,1114,2,SUP002-GRS-1114,Westmark CalciLube NLGI 3 (2 KG),6,704.28,14.0,9,False,active,2025-02-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2652,1114,3,SUP003-GRS-1114,Westmark CalciLube NLGI 3 (2 KG),6,720.01,14.0,8,True,active,2025-04-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2653,1115,1,SUP001-GRS-1115,Crestfield CalciCore NLGI 2 (5 KG),6,1800.97,11.0,8,False,active,2024-07-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2654,1115,15,SUP015-GRS-1115,Crestfield CalciCore NLGI 2 (5 KG),6,1891.34,17.0,5,True,active,2025-03-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2655,1115,5,SUP005-GRS-1115,Crestfield CalciCore NLGI 2 (5 KG),6,1811.57,14.0,14,False,active,2025-06-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2656,1116,5,SUP005-GRS-1116,Stonebridge SpecialGrease NLGI 1 (400 G),6,136.2,26.0,10,True,active,2025-05-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2657,1116,1,SUP001-GRS-1116,Stonebridge SpecialGrease NLGI 1 (400 G),6,150.22,26.0,10,False,active,2024-04-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2658,1117,6,SUP006-GRS-1117,Ridgewell LoadSpecial NLGI 1 (500 G),6,180.35,13.0,7,False,active,2025-02-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2659,1117,18,SUP018-GRS-1117,Ridgewell LoadSpecial NLGI 1 (500 G),6,206.45,15.0,4,True,active,2025-12-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2660,1117,10,SUP010-GRS-1117,Ridgewell LoadSpecial NLGI 1 (500 G),6,198.62,13.0,7,False,active,2025-03-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2661,1117,11,SUP011-GRS-1117,Ridgewell LoadSpecial NLGI 1 (500 G),6,196.32,16.0,4,False,active,2024-12-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2662,1118,7,SUP007-GRS-1118,Millbrook MotionGuard NLGI 1 (1 KG),6,363.68,10.0,11,False,active,2024-05-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2663,1118,10,SUP010-GRS-1118,Millbrook MotionGuard NLGI 1 (1 KG),6,386.38,13.0,5,False,active,2025-10-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2664,1118,14,SUP014-GRS-1118,Millbrook MotionGuard NLGI 1 (1 KG),6,396.52,12.0,6,True,active,2025-04-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2665,1119,18,SUP018-GRS-1119,Highpoint PurposeLube NLGI 1 (2 KG),6,760.99,13.0,6,False,inactive,2024-08-04,2025-03-22,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2666,1120,9,SUP009-GRS-1120,Fieldmark SpecialGrease NLGI 2 (5 KG),6,1899.76,13.0,8,False,inactive,2024-07-06,2025-04-07,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2667,1120,8,SUP008-GRS-1120,Fieldmark SpecialGrease NLGI 2 (5 KG),6,1741.5,13.0,11,False,inactive,2024-11-22,2025-09-12,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2668,1121,17,SUP017-GRS-1121,Northmark LoadSpecial NLGI 2 (10 KG),6,4201.38,4.0,5,False,active,2025-06-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2669,1121,15,SUP015-GRS-1121,Northmark LoadSpecial NLGI 2 (10 KG),6,3986.59,6.0,5,True,active,2025-10-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2670,1121,1,SUP001-GRS-1121,Northmark LoadSpecial NLGI 2 (10 KG),6,3570.82,4.0,8,False,active,2024-08-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2671,1121,12,SUP012-GRS-1121,Northmark LoadSpecial NLGI 2 (10 KG),6,3959.85,5.0,5,False,active,2024-03-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2672,1122,17,SUP017-GRS-1122,Ironcrest MotionGuard NLGI 2 (18 KG),6,7128.67,6.0,7,True,active,2024-08-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2673,1122,13,SUP013-GRS-1122,Ironcrest MotionGuard NLGI 2 (18 KG),6,7236.22,4.0,6,False,active,2025-05-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2674,1123,8,SUP008-GRS-1123,Redstone PurposeLube NLGI 2 (50 KG),6,17031.64,2.0,8,True,active,2024-01-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2675,1123,18,SUP018-GRS-1123,Redstone PurposeLube NLGI 2 (50 KG),6,19397.86,2.0,8,False,active,2025-01-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2676,1123,12,SUP012-GRS-1123,Redstone PurposeLube NLGI 2 (50 KG),6,19383.58,3.0,6,False,active,2024-05-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2677,1124,7,SUP007-GRS-1124,Westmark SpecialGrease NLGI 3 (180 KG),6,61098.79,2.0,14,True,active,2024-01-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2678,1125,11,SUP011-GRS-1125,Crestfield LoadSpecial NLGI 3 (400 G),6,159.62,28.0,4,True,active,2025-03-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2679,1125,7,SUP007-GRS-1125,Crestfield LoadSpecial NLGI 3 (400 G),6,150.62,24.0,12,False,active,2025-11-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2680,1126,4,SUP004-GRS-1126,Stonebridge MotionGuard NLGI 3 (500 G),6,186.98,13.0,6,True,active,2024-05-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2681,1127,8,SUP008-GRS-1127,Ridgewell PurposeLube NLGI 3 (1 KG),6,346.67,11.0,10,False,active,2025-10-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2682,1127,7,SUP007-GRS-1127,Ridgewell PurposeLube NLGI 3 (1 KG),6,369.78,10.0,9,False,active,2024-09-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2683,1127,11,SUP011-GRS-1127,Ridgewell PurposeLube NLGI 3 (1 KG),6,391.74,16.0,4,False,active,2024-01-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2684,1127,9,SUP009-GRS-1127,Ridgewell PurposeLube NLGI 3 (1 KG),6,397.8,14.0,7,True,active,2024-12-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2685,1128,12,SUP012-GRS-1128,Millbrook SpecialGrease NLGI 1 (2 KG),6,800.67,14.0,7,True,active,2025-02-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2686,1128,8,SUP008-GRS-1128,Millbrook SpecialGrease NLGI 1 (2 KG),6,736.8,11.0,12,False,active,2024-06-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2687,1128,2,SUP002-GRS-1128,Millbrook SpecialGrease NLGI 1 (2 KG),6,740.28,14.0,10,False,active,2025-04-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2688,1129,6,SUP006-GRS-1129,Highpoint LoadSpecial NLGI 1 (5 KG),6,1734.66,11.0,7,True,active,2025-05-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2689,1130,6,SUP006-GRS-1130,Fieldmark MotionGuard NLGI 1 (10 KG),6,3468.97,4.0,8,True,active,2024-06-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2690,1130,12,SUP012-GRS-1130,Fieldmark MotionGuard NLGI 1 (10 KG),6,3724.55,5.0,9,False,active,2024-11-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2691,1131,3,SUP003-GRS-1131,Northmark PurposeLube NLGI 1 (18 KG),6,6786.32,4.0,11,True,active,2024-05-31,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2692,1132,11,SUP011-GRS-1132,Ironcrest SpecialGrease NLGI 2 (50 KG),6,18364.55,2.0,8,False,active,2025-06-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2693,1132,9,SUP009-GRS-1132,Ironcrest SpecialGrease NLGI 2 (50 KG),6,19346.16,2.0,8,False,active,2025-06-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2694,1132,6,SUP006-GRS-1132,Ironcrest SpecialGrease NLGI 2 (50 KG),6,18325.96,2.0,8,True,active,2024-12-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2695,1133,4,SUP004-GRS-1133,Redstone LoadSpecial NLGI 2 (180 KG),6,58303.42,2.0,6,True,active,2025-08-17,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2696,1134,9,SUP009-GRS-1134,Westmark MotionGuard NLGI 2 (400 G),6,163.94,29.0,8,False,active,2025-09-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2697,1134,6,SUP006-GRS-1134,Westmark MotionGuard NLGI 2 (400 G),6,139.29,25.0,11,False,active,2024-02-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2698,1134,5,SUP005-GRS-1134,Westmark MotionGuard NLGI 2 (400 G),6,146.83,26.0,15,False,active,2024-08-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2699,1134,10,SUP010-GRS-1134,Westmark MotionGuard NLGI 2 (400 G),6,148.17,32.0,2,True,active,2025-06-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2700,1135,13,SUP013-GRS-1135,Crestfield PurposeLube NLGI 2 (500 G),6,199.34,14.0,4,False,active,2025-10-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2701,1135,7,SUP007-GRS-1135,Crestfield PurposeLube NLGI 2 (500 G),6,179.92,12.0,10,False,active,2025-07-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2702,1135,9,SUP009-GRS-1135,Crestfield PurposeLube NLGI 2 (500 G),6,198.76,12.0,3,True,active,2024-10-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2703,1136,14,SUP014-GRS-1136,Stonebridge SpecialGrease NLGI 3 (1 KG),6,399.72,12.0,5,True,active,2024-11-06,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2704,1136,6,SUP006-GRS-1136,Stonebridge SpecialGrease NLGI 3 (1 KG),6,340.84,12.0,10,False,active,2025-08-27,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2705,1136,16,SUP016-GRS-1136,Stonebridge SpecialGrease NLGI 3 (1 KG),6,418.13,15.0,5,False,active,2024-08-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2706,1137,5,SUP005-GRS-1137,Ridgewell LoadSpecial NLGI 3 (2 KG),6,689.43,12.0,14,False,inactive,2024-05-31,2025-11-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2707,1137,2,SUP002-GRS-1137,Ridgewell LoadSpecial NLGI 3 (2 KG),6,691.43,14.0,11,False,inactive,2024-06-15,2025-02-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2708,1137,6,SUP006-GRS-1137,Ridgewell LoadSpecial NLGI 3 (2 KG),6,698.53,12.0,9,False,inactive,2023-10-28,2025-03-05,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2709,1137,8,SUP008-GRS-1137,Ridgewell LoadSpecial NLGI 3 (2 KG),6,731.51,13.0,11,False,inactive,2024-05-07,2025-03-12,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2710,1138,1,SUP001-GRS-1138,Millbrook MotionGuard NLGI 3 (5 KG),6,1730.69,11.0,6,True,active,2024-11-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2711,1139,14,SUP014-GRS-1139,Highpoint PurposeLube NLGI 3 (10 KG),6,3726.07,5.0,5,False,active,2025-11-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2712,1139,1,SUP001-GRS-1139,Highpoint PurposeLube NLGI 3 (10 KG),6,3665.14,4.0,5,True,active,2024-07-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2713,1140,5,SUP005-GRS-1140,Fieldmark SpecialGrease NLGI 1 (18 KG),6,6392.88,4.0,13,False,active,2025-03-03,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2714,1140,8,SUP008-GRS-1140,Fieldmark SpecialGrease NLGI 1 (18 KG),6,6252.08,5.0,11,True,active,2024-01-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2715,1141,18,SUP018-CMF-1141,Northmark CoolGuard (1 L),6,160.16,16.0,5,False,inactive,2024-07-11,2025-04-14,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2716,1141,13,SUP013-CMF-1141,Northmark CoolGuard (1 L),6,154.07,13.0,3,False,inactive,2024-11-23,2025-03-20,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2717,1141,17,SUP017-CMF-1141,Northmark CoolGuard (1 L),6,154.96,14.0,7,False,inactive,2023-12-04,2025-04-05,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2718,1142,1,SUP001-CMF-1142,Ironcrest EngineCool (3 L),6,409.88,13.0,9,True,active,2024-06-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2719,1142,5,SUP005-CMF-1142,Ironcrest EngineCool (3 L),6,440.36,13.0,15,False,active,2025-04-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2720,1142,18,SUP018-CMF-1142,Ironcrest EngineCool (3 L),6,449.24,13.0,3,False,active,2024-04-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2721,1143,2,SUP002-CMF-1143,Redstone ThermoCool (5 L),6,689.64,13.0,13,False,active,2025-10-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2722,1143,21,SUP021-CMF-1143,Redstone ThermoCool (5 L),6,769.27,12.0,28,False,active,2025-11-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2723,1143,6,SUP006-CMF-1143,Redstone ThermoCool (5 L),6,674.58,12.0,9,True,active,2025-03-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2724,1144,6,SUP006-CMF-1144,Westmark CoolFlow (10 L),6,1322.24,7.0,6,False,active,2024-10-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2725,1144,18,SUP018-CMF-1144,Westmark CoolFlow (10 L),6,1492.69,9.0,4,True,active,2024-08-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2726,1145,15,SUP015-CMF-1145,Crestfield RadiantCore (20 L),6,3228.89,8.0,5,True,active,2024-12-19,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2727,1146,3,SUP003-CMF-1146,Stonebridge CoolGuard (55 L),6,7622.07,2.0,11,False,active,2024-05-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2728,1146,16,SUP016-CMF-1146,Stonebridge CoolGuard (55 L),6,8996.18,3.0,6,True,active,2025-03-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2729,1146,21,SUP021-CMF-1146,Stonebridge CoolGuard (55 L),6,8720.86,2.0,27,False,active,2024-01-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2730,1146,9,SUP009-CMF-1146,Stonebridge CoolGuard (55 L),6,7942.58,2.0,3,False,active,2025-03-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2731,1147,18,SUP018-CMF-1147,Ridgewell EngineCool (210 L),6,32019.92,1.0,5,False,active,2025-09-10,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2732,1147,22,SUP022-CMF-1147,Ridgewell EngineCool (210 L),6,30858.55,1.0,23,False,active,2025-12-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2733,1147,5,SUP005-CMF-1147,Ridgewell EngineCool (210 L),6,29088.03,1.0,14,True,active,2025-03-09,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2734,1148,15,SUP015-CMF-1148,Millbrook ThermoCool (1000 L),1,133.86,1400.0,8,True,active,2025-02-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2735,1148,12,SUP012-CMF-1148,Millbrook ThermoCool (1000 L),1,144.15,1150.0,10,False,active,2024-05-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2736,1148,14,SUP014-CMF-1148,Millbrook ThermoCool (1000 L),1,141.24,1250.0,7,False,active,2025-07-13,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2737,1149,11,SUP011-CMF-1149,Highpoint CoolFlow (1 L),6,157.69,14.0,4,True,active,2024-12-07,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2738,1149,2,SUP002-CMF-1149,Highpoint CoolFlow (1 L),6,138.86,11.0,8,False,active,2025-12-15,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2739,1150,14,SUP014-CMF-1150,Fieldmark RadiantCore (3 L),6,468.03,15.0,2,True,active,2024-01-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2740,1150,9,SUP009-CMF-1150,Fieldmark RadiantCore (3 L),6,468.56,16.0,6,False,active,2024-03-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2741,1150,12,SUP012-CMF-1150,Fieldmark RadiantCore (3 L),6,473.51,13.0,6,False,active,2025-07-14,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2742,1150,18,SUP018-CMF-1150,Fieldmark RadiantCore (3 L),6,466.33,18.0,7,False,active,2025-08-05,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2743,1151,13,SUP013-CMF-1151,Northmark CoolGuard (5 L),6,726.22,16.0,7,False,active,2025-11-02,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2744,1151,7,SUP007-CMF-1151,Northmark CoolGuard (5 L),6,688.95,12.0,14,True,active,2024-01-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2745,1152,1,SUP001-CMF-1152,Ironcrest EngineCool (10 L),6,1358.77,6.0,6,True,active,2025-09-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2746,1153,4,SUP004-CMF-1153,Redstone ThermoCool (20 L),6,2656.74,6.0,8,False,active,2024-09-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2747,1153,16,SUP016-CMF-1153,Redstone ThermoCool (20 L),6,3223.15,8.0,8,True,active,2025-07-16,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2748,1153,2,SUP002-CMF-1153,Redstone ThermoCool (20 L),6,2654.07,6.0,8,False,active,2024-05-24,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2749,1154,20,SUP020-CMF-1154,Westmark CoolFlow (55 L),6,8925.27,2.0,27,False,active,2024-04-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2750,1154,23,SUP023-CMF-1154,Westmark CoolFlow (55 L),6,7073.52,2.0,12,False,active,2025-08-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2751,1154,4,SUP004-CMF-1154,Westmark CoolFlow (55 L),6,7517.62,2.0,6,True,active,2025-04-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2752,1154,5,SUP005-CMF-1154,Westmark CoolFlow (55 L),6,7367.47,2.0,14,False,active,2025-12-29,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2753,1155,1,SUP001-CMF-1155,Crestfield RadiantCore (210 L),6,26429.67,1.0,6,True,active,2024-02-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2754,1155,20,SUP020-CMF-1155,Crestfield RadiantCore (210 L),6,30971.55,1.0,27,False,active,2024-10-04,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2755,1155,5,SUP005-CMF-1155,Crestfield RadiantCore (210 L),6,28351.0,1.0,14,False,active,2025-10-25,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2756,1156,8,SUP008-CMF-1156,Stonebridge CoolGuard (1000 L),1,129.11,1250.0,14,False,active,2024-05-26,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2757,1156,16,SUP016-CMF-1156,Stonebridge CoolGuard (1000 L),1,135.51,1550.0,7,True,active,2024-01-18,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2758,1156,3,SUP003-CMF-1156,Stonebridge CoolGuard (1000 L),1,128.76,1150.0,10,False,active,2025-03-23,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2759,1157,20,SUP020-CMF-1157,Ridgewell EngineCool (1 L),6,170.95,10.0,27,False,active,2025-05-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2760,1157,1,SUP001-CMF-1157,Ridgewell EngineCool (1 L),6,135.14,12.0,5,False,active,2024-02-12,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2761,1157,2,SUP002-CMF-1157,Ridgewell EngineCool (1 L),6,143.72,12.0,12,False,active,2024-03-01,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2762,1157,17,SUP017-CMF-1157,Ridgewell EngineCool (1 L),6,154.66,16.0,5,True,active,2025-05-11,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2763,1158,8,SUP008-CMF-1158,Millbrook ThermoCool (3 L),6,406.57,11.0,12,False,active,2024-08-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2764,1158,7,SUP007-CMF-1158,Millbrook ThermoCool (3 L),6,415.9,14.0,10,False,active,2024-09-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2765,1158,2,SUP002-CMF-1158,Millbrook ThermoCool (3 L),6,433.65,14.0,8,True,active,2024-09-08,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2766,1158,6,SUP006-CMF-1158,Millbrook ThermoCool (3 L),6,425.68,14.0,11,False,active,2024-08-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2767,1159,5,SUP005-CMF-1159,Highpoint CoolFlow (5 L),6,709.63,13.0,10,True,active,2024-05-28,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2768,1159,1,SUP001-CMF-1159,Highpoint CoolFlow (5 L),6,672.85,10.0,10,False,active,2024-09-20,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2769,1159,3,SUP003-CMF-1159,Highpoint CoolFlow (5 L),6,665.48,11.0,12,False,active,2025-10-30,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2770,1159,8,SUP008-CMF-1159,Highpoint CoolFlow (5 L),6,661.61,11.0,12,False,active,2025-01-21,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
2771,1160,14,SUP014-CMF-1160,Fieldmark RadiantCore (10 L),6,1469.63,7.0,5,True,active,2025-07-22,,2026-01-01 00:00:00,system,2026-01-01 00:00:00,system
