goods_receipt_id,grn_number,purchase_order_id,warehouse_id,vehicle_id,receipt_date,receipt_status,notes,created_date,created_by,updated_date,updated_by
748,GRN2026000748,716,6,41,2026-05-17,received,,2026-05-17 08:00:00,system,2026-05-17 08:00:00,system
749,GRN2026000749,717,6,,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
750,GRN2026000750,717,6,,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
751,GRN2026000751,718,1,125,2026-02-16,received,,2026-02-16 08:00:00,system,2026-02-16 08:00:00,system
752,GRN2026000752,719,4,97,2026-06-10,received,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
753,GRN2026000753,719,4,59,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
754,GRN2026000754,720,8,42,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
755,GRN2026000755,721,6,42,2026-01-30,received,,2026-01-30 08:00:00,system,2026-01-30 08:00:00,system
756,GRN2026000756,722,3,,2026-07-04,received,,2026-07-04 08:00:00,system,2026-07-04 08:00:00,system
757,GRN2026000757,723,4,,2026-01-24,received,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
758,GRN2026000758,723,4,117,2026-01-25,received,,2026-01-25 08:00:00,system,2026-01-25 08:00:00,system
759,GRN2026000759,724,3,34,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
760,GRN2026000760,724,3,,2026-07-07,received,,2026-07-07 08:00:00,system,2026-07-07 08:00:00,system
761,GRN2026000761,725,3,36,2026-02-08,received,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
762,GRN2026000762,726,6,58,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
763,GRN2026000763,728,4,32,2026-01-17,received,,2026-01-17 08:00:00,system,2026-01-17 08:00:00,system
764,GRN2026000764,729,2,73,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
765,GRN2026000765,730,5,131,2026-02-23,received,,2026-02-23 08:00:00,system,2026-02-23 08:00:00,system
766,GRN2026000766,730,5,105,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
767,GRN2026000767,731,9,,2026-05-16,received,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
768,GRN2026000768,731,9,27,2026-05-17,received,,2026-05-17 08:00:00,system,2026-05-17 08:00:00,system
769,GRN2026000769,733,9,130,2026-05-23,received,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
770,GRN2026000770,734,1,,2026-06-24,received,,2026-06-24 08:00:00,system,2026-06-24 08:00:00,system
771,GRN2026000771,735,4,72,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
772,GRN2026000772,736,6,,2026-06-16,received,,2026-06-16 08:00:00,system,2026-06-16 08:00:00,system
773,GRN2026000773,736,6,102,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
774,GRN2026000774,737,5,52,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
775,GRN2026000775,738,3,,2026-05-02,received,,2026-05-02 08:00:00,system,2026-05-02 08:00:00,system
776,GRN2026000776,739,7,39,2026-03-17,received,,2026-03-17 08:00:00,system,2026-03-17 08:00:00,system
777,GRN2026000777,739,7,42,2026-03-19,received,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
778,GRN2026000778,740,8,23,2026-02-06,received,,2026-02-06 08:00:00,system,2026-02-06 08:00:00,system
779,GRN2026000779,740,8,,2026-02-07,received,,2026-02-07 08:00:00,system,2026-02-07 08:00:00,system
780,GRN2026000780,741,6,,2026-06-07,received,,2026-06-07 08:00:00,system,2026-06-07 08:00:00,system
781,GRN2026000781,743,4,116,2026-03-06,received,,2026-03-06 08:00:00,system,2026-03-06 08:00:00,system
782,GRN2026000782,743,4,,2026-03-08,received,,2026-03-08 08:00:00,system,2026-03-08 08:00:00,system
783,GRN2026000783,744,3,81,2026-02-26,received,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
784,GRN2026000784,745,8,,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
785,GRN2026000785,745,8,,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
786,GRN2026000786,746,4,56,2026-04-17,received,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
787,GRN2026000787,747,5,88,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
788,GRN2026000788,747,5,,2026-04-16,received,,2026-04-16 08:00:00,system,2026-04-16 08:00:00,system
789,GRN2026000789,748,2,55,2026-07-02,received,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
790,GRN2026000790,750,2,,2026-05-20,received,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
791,GRN2026000791,750,2,135,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
792,GRN2026000792,751,9,29,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
793,GRN2026000793,751,9,82,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
794,GRN2026000794,752,2,,2026-01-20,received,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
795,GRN2026000795,754,5,1,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
796,GRN2026000796,755,7,,2026-04-19,received,,2026-04-19 08:00:00,system,2026-04-19 08:00:00,system
797,GRN2026000797,756,4,,2026-02-03,received,,2026-02-03 08:00:00,system,2026-02-03 08:00:00,system
798,GRN2026000798,756,4,76,2026-02-08,received,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
799,GRN2026000799,758,7,32,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
800,GRN2026000800,759,9,24,2026-03-15,received,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
801,GRN2026000801,759,9,,2026-03-19,received,,2026-03-19 08:00:00,system,2026-03-19 08:00:00,system
802,GRN2026000802,760,3,34,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
803,GRN2026000803,762,5,92,2026-03-23,received,,2026-03-23 08:00:00,system,2026-03-23 08:00:00,system
804,GRN2026000804,763,2,,2026-05-26,received,,2026-05-26 08:00:00,system,2026-05-26 08:00:00,system
805,GRN2026000805,763,2,,2026-05-29,received,,2026-05-29 08:00:00,system,2026-05-29 08:00:00,system
806,GRN2026000806,763,2,135,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
807,GRN2026000807,764,2,87,2026-04-30,received,,2026-04-30 08:00:00,system,2026-04-30 08:00:00,system
808,GRN2026000808,764,2,,2026-05-03,received,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
809,GRN2026000809,764,2,6,2026-05-08,received,,2026-05-08 08:00:00,system,2026-05-08 08:00:00,system
810,GRN2026000810,765,4,,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
811,GRN2026000811,765,4,,2026-05-29,received,,2026-05-29 08:00:00,system,2026-05-29 08:00:00,system
812,GRN2026000812,766,5,66,2026-06-25,received,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
813,GRN2026000813,766,5,66,2026-06-26,received,,2026-06-26 08:00:00,system,2026-06-26 08:00:00,system
814,GRN2026000814,766,5,1,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
815,GRN2026000815,769,6,121,2026-02-10,received,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
816,GRN2026000816,770,9,8,2026-06-09,received,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
817,GRN2026000817,770,9,,2026-06-13,received,,2026-06-13 08:00:00,system,2026-06-13 08:00:00,system
818,GRN2026000818,774,7,124,2026-06-16,received,,2026-06-16 08:00:00,system,2026-06-16 08:00:00,system
819,GRN2026000819,775,6,,2026-02-07,received,,2026-02-07 08:00:00,system,2026-02-07 08:00:00,system
820,GRN2026000820,776,3,89,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
821,GRN2026000821,777,1,46,2026-03-04,received,,2026-03-04 08:00:00,system,2026-03-04 08:00:00,system
822,GRN2026000822,778,6,17,2026-02-21,received,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
823,GRN2026000823,779,6,,2026-01-28,received,,2026-01-28 08:00:00,system,2026-01-28 08:00:00,system
824,GRN2026000824,779,6,86,2026-02-02,received,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
825,GRN2026000825,781,9,59,2026-05-25,received,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
826,GRN2026000826,781,9,78,2026-05-27,received,,2026-05-27 08:00:00,system,2026-05-27 08:00:00,system
827,GRN2026000827,782,6,36,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
828,GRN2026000828,783,5,112,2026-06-29,received,,2026-06-29 08:00:00,system,2026-06-29 08:00:00,system
829,GRN2026000829,784,5,27,2026-06-09,received,,2026-06-09 08:00:00,system,2026-06-09 08:00:00,system
830,GRN2026000830,785,3,,2026-01-20,received,,2026-01-20 08:00:00,system,2026-01-20 08:00:00,system
831,GRN2026000831,786,8,82,2026-02-22,received,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
832,GRN2026000832,786,8,,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
833,GRN2026000833,788,4,,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
834,GRN2026000834,790,8,117,2026-02-28,received,,2026-02-28 08:00:00,system,2026-02-28 08:00:00,system
835,GRN2026000835,790,8,,2026-03-02,received,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
836,GRN2026000836,791,9,76,2026-03-24,received,,2026-03-24 08:00:00,system,2026-03-24 08:00:00,system
837,GRN2026000837,793,8,16,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
838,GRN2026000838,794,5,7,2026-05-03,received,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
839,GRN2026000839,795,7,,2026-05-22,received,,2026-05-22 08:00:00,system,2026-05-22 08:00:00,system
840,GRN2026000840,795,7,132,2026-05-25,received,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
841,GRN2026000841,796,5,,2026-04-18,received,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
842,GRN2026000842,797,7,30,2026-03-18,received,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
843,GRN2026000843,798,3,131,2026-01-11,received,,2026-01-11 08:00:00,system,2026-01-11 08:00:00,system
844,GRN2026000844,799,9,101,2026-06-06,received,,2026-06-06 08:00:00,system,2026-06-06 08:00:00,system
845,GRN2026000845,800,9,119,2026-03-30,received,,2026-03-30 08:00:00,system,2026-03-30 08:00:00,system
846,GRN2026000846,801,9,87,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
847,GRN2026000847,803,5,11,2026-06-01,received,,2026-06-01 08:00:00,system,2026-06-01 08:00:00,system
848,GRN2026000848,803,5,58,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
849,GRN2026000849,803,5,,2026-06-05,received,,2026-06-05 08:00:00,system,2026-06-05 08:00:00,system
850,GRN2026000850,804,1,,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
851,GRN2026000851,805,5,,2026-02-10,received,,2026-02-10 08:00:00,system,2026-02-10 08:00:00,system
852,GRN2026000852,806,5,122,2026-05-25,received,,2026-05-25 08:00:00,system,2026-05-25 08:00:00,system
853,GRN2026000853,807,8,118,2026-02-21,received,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
854,GRN2026000854,809,4,92,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
855,GRN2026000855,809,4,18,2026-05-19,received,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
856,GRN2026000856,810,3,62,2026-03-10,received,,2026-03-10 08:00:00,system,2026-03-10 08:00:00,system
857,GRN2026000857,810,3,135,2026-03-12,received,,2026-03-12 08:00:00,system,2026-03-12 08:00:00,system
858,GRN2026000858,810,3,,2026-03-16,received,,2026-03-16 08:00:00,system,2026-03-16 08:00:00,system
859,GRN2026000859,813,3,89,2026-01-15,received,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
860,GRN2026000860,814,7,30,2026-01-31,received,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
861,GRN2026000861,814,7,,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
862,GRN2026000862,815,4,84,2026-04-21,received,,2026-04-21 08:00:00,system,2026-04-21 08:00:00,system
863,GRN2026000863,818,6,1,2026-03-26,received,,2026-03-26 08:00:00,system,2026-03-26 08:00:00,system
864,GRN2026000864,819,5,,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
865,GRN2026000865,820,3,,2026-05-19,received,,2026-05-19 08:00:00,system,2026-05-19 08:00:00,system
866,GRN2026000866,820,3,,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
867,GRN2026000867,822,6,33,2026-02-12,received,,2026-02-12 08:00:00,system,2026-02-12 08:00:00,system
868,GRN2026000868,822,6,107,2026-02-15,received,,2026-02-15 08:00:00,system,2026-02-15 08:00:00,system
869,GRN2026000869,823,1,2,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
870,GRN2026000870,824,4,108,2026-04-14,received,,2026-04-14 08:00:00,system,2026-04-14 08:00:00,system
871,GRN2026000871,824,4,98,2026-04-17,received,,2026-04-17 08:00:00,system,2026-04-17 08:00:00,system
872,GRN2026000872,825,7,36,2026-05-20,received,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
873,GRN2026000873,826,1,16,2026-06-14,received,,2026-06-14 08:00:00,system,2026-06-14 08:00:00,system
874,GRN2026000874,826,1,105,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
875,GRN2026000875,827,6,120,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
876,GRN2026000876,828,9,55,2026-02-02,received,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
877,GRN2026000877,832,7,20,2026-01-15,received,,2026-01-15 08:00:00,system,2026-01-15 08:00:00,system
878,GRN2026000878,834,1,33,2026-05-01,received,,2026-05-01 08:00:00,system,2026-05-01 08:00:00,system
879,GRN2026000879,834,1,106,2026-05-03,received,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
880,GRN2026000880,835,6,13,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
881,GRN2026000881,837,8,,2026-05-06,received,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
882,GRN2026000882,838,6,96,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
883,GRN2026000883,838,6,46,2026-03-18,received,,2026-03-18 08:00:00,system,2026-03-18 08:00:00,system
884,GRN2026000884,839,2,122,2026-02-14,received,,2026-02-14 08:00:00,system,2026-02-14 08:00:00,system
885,GRN2026000885,840,3,75,2026-06-16,received,,2026-06-16 08:00:00,system,2026-06-16 08:00:00,system
886,GRN2026000886,840,3,,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
887,GRN2026000887,841,8,,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
888,GRN2026000888,842,5,,2026-02-01,received,,2026-02-01 08:00:00,system,2026-02-01 08:00:00,system
889,GRN2026000889,843,6,,2026-03-27,received,,2026-03-27 08:00:00,system,2026-03-27 08:00:00,system
890,GRN2026000890,843,6,97,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
891,GRN2026000891,845,7,93,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
892,GRN2026000892,845,7,19,2026-06-21,received,,2026-06-21 08:00:00,system,2026-06-21 08:00:00,system
893,GRN2026000893,846,6,71,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
894,GRN2026000894,847,4,,2026-05-23,received,,2026-05-23 08:00:00,system,2026-05-23 08:00:00,system
895,GRN2026000895,848,8,35,2026-06-03,received,,2026-06-03 08:00:00,system,2026-06-03 08:00:00,system
896,GRN2026000896,848,8,128,2026-06-06,received,,2026-06-06 08:00:00,system,2026-06-06 08:00:00,system
897,GRN2026000897,849,3,43,2026-06-17,received,,2026-06-17 08:00:00,system,2026-06-17 08:00:00,system
898,GRN2026000898,850,7,,2026-07-05,received,,2026-07-05 08:00:00,system,2026-07-05 08:00:00,system
899,GRN2026000899,851,1,125,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
900,GRN2026000900,853,4,,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
901,GRN2026000901,853,4,87,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
902,GRN2026000902,854,9,,2026-02-05,received,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
903,GRN2026000903,855,2,78,2026-06-30,received,,2026-06-30 08:00:00,system,2026-06-30 08:00:00,system
904,GRN2026000904,855,2,59,2026-07-03,received,,2026-07-03 08:00:00,system,2026-07-03 08:00:00,system
905,GRN2026000905,857,8,85,2026-03-29,received,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
906,GRN2026000906,858,2,43,2026-01-21,received,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
907,GRN2026000907,860,7,113,2026-04-01,received,,2026-04-01 08:00:00,system,2026-04-01 08:00:00,system
908,GRN2026000908,860,7,34,2026-04-03,received,,2026-04-03 08:00:00,system,2026-04-03 08:00:00,system
909,GRN2026000909,861,1,130,2026-02-19,received,,2026-02-19 08:00:00,system,2026-02-19 08:00:00,system
910,GRN2026000910,863,7,,2026-03-09,received,,2026-03-09 08:00:00,system,2026-03-09 08:00:00,system
911,GRN2026000911,864,9,85,2026-06-04,received,,2026-06-04 08:00:00,system,2026-06-04 08:00:00,system
912,GRN2026000912,867,7,11,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
913,GRN2026000913,869,4,54,2026-02-04,received,,2026-02-04 08:00:00,system,2026-02-04 08:00:00,system
914,GRN2026000914,871,8,86,2026-04-04,received,,2026-04-04 08:00:00,system,2026-04-04 08:00:00,system
915,GRN2026000915,872,1,,2026-05-20,received,,2026-05-20 08:00:00,system,2026-05-20 08:00:00,system
916,GRN2026000916,874,6,119,2026-05-22,received,,2026-05-22 08:00:00,system,2026-05-22 08:00:00,system
917,GRN2026000917,874,6,,2026-05-24,received,,2026-05-24 08:00:00,system,2026-05-24 08:00:00,system
918,GRN2026000918,875,8,133,2026-03-14,received,,2026-03-14 08:00:00,system,2026-03-14 08:00:00,system
919,GRN2026000919,876,9,,2026-03-25,received,,2026-03-25 08:00:00,system,2026-03-25 08:00:00,system
920,GRN2026000920,876,9,23,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
921,GRN2026000921,878,9,132,2026-04-15,received,,2026-04-15 08:00:00,system,2026-04-15 08:00:00,system
922,GRN2026000922,880,6,48,2026-06-28,received,,2026-06-28 08:00:00,system,2026-06-28 08:00:00,system
923,GRN2026000923,881,7,43,2026-03-28,received,,2026-03-28 08:00:00,system,2026-03-28 08:00:00,system
924,GRN2026000924,883,6,98,2026-03-09,received,,2026-03-09 08:00:00,system,2026-03-09 08:00:00,system
925,GRN2026000925,883,6,,2026-03-13,received,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
926,GRN2026000926,884,1,,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
927,GRN2026000927,884,1,83,2026-01-24,received,,2026-01-24 08:00:00,system,2026-01-24 08:00:00,system
928,GRN2026000928,885,1,,2026-03-21,received,,2026-03-21 08:00:00,system,2026-03-21 08:00:00,system
929,GRN2026000929,885,1,,2026-03-22,received,,2026-03-22 08:00:00,system,2026-03-22 08:00:00,system
930,GRN2026000930,887,7,66,2026-05-03,received,,2026-05-03 08:00:00,system,2026-05-03 08:00:00,system
931,GRN2026000931,888,7,,2026-05-13,received,,2026-05-13 08:00:00,system,2026-05-13 08:00:00,system
932,GRN2026000932,888,7,126,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
933,GRN2026000933,889,9,55,2026-04-10,received,,2026-04-10 08:00:00,system,2026-04-10 08:00:00,system
934,GRN2026000934,891,9,76,2026-01-26,received,,2026-01-26 08:00:00,system,2026-01-26 08:00:00,system
935,GRN2026000935,892,5,73,2026-02-25,received,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
936,GRN2026000936,893,6,,2026-06-10,received,,2026-06-10 08:00:00,system,2026-06-10 08:00:00,system
937,GRN2026000937,895,5,60,2026-02-21,received,,2026-02-21 08:00:00,system,2026-02-21 08:00:00,system
938,GRN2026000938,896,7,116,2026-03-02,received,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
939,GRN2026000939,897,2,101,2026-05-17,received,,2026-05-17 08:00:00,system,2026-05-17 08:00:00,system
940,GRN2026000940,898,7,60,2026-01-21,received,,2026-01-21 08:00:00,system,2026-01-21 08:00:00,system
941,GRN2026000941,898,7,,2026-01-23,received,,2026-01-23 08:00:00,system,2026-01-23 08:00:00,system
942,GRN2026000942,899,7,,2026-06-15,received,,2026-06-15 08:00:00,system,2026-06-15 08:00:00,system
943,GRN2026000943,901,7,,2026-02-18,received,,2026-02-18 08:00:00,system,2026-02-18 08:00:00,system
944,GRN2026000944,902,8,35,2026-04-18,received,,2026-04-18 08:00:00,system,2026-04-18 08:00:00,system
945,GRN2026000945,903,8,96,2026-05-06,received,,2026-05-06 08:00:00,system,2026-05-06 08:00:00,system
946,GRN2026000946,906,5,41,2026-05-11,received,,2026-05-11 08:00:00,system,2026-05-11 08:00:00,system
947,GRN2026000947,906,5,,2026-05-16,received,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
948,GRN2026000948,907,2,130,2026-02-22,received,,2026-02-22 08:00:00,system,2026-02-22 08:00:00,system
949,GRN2026000949,907,2,,2026-02-25,received,,2026-02-25 08:00:00,system,2026-02-25 08:00:00,system
950,GRN2026000950,908,8,,2026-07-12,received,,2026-07-12 08:00:00,system,2026-07-12 08:00:00,system
951,GRN2026000951,909,5,,2026-05-15,received,,2026-05-15 08:00:00,system,2026-05-15 08:00:00,system
952,GRN2026000952,910,2,1,2026-05-16,received,,2026-05-16 08:00:00,system,2026-05-16 08:00:00,system
953,GRN2026000953,910,2,24,2026-05-18,received,,2026-05-18 08:00:00,system,2026-05-18 08:00:00,system
954,GRN2026000954,911,9,16,2026-06-19,received,,2026-06-19 08:00:00,system,2026-06-19 08:00:00,system
955,GRN2026000955,911,9,,2026-06-23,received,,2026-06-23 08:00:00,system,2026-06-23 08:00:00,system
956,GRN2026000956,911,9,,2026-06-25,received,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
957,GRN2026000957,912,5,9,2026-03-15,received,,2026-03-15 08:00:00,system,2026-03-15 08:00:00,system
958,GRN2026000958,914,1,105,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
959,GRN2026000959,914,1,2,2026-03-07,received,,2026-03-07 08:00:00,system,2026-03-07 08:00:00,system
960,GRN2026000960,916,6,,2026-07-02,received,,2026-07-02 08:00:00,system,2026-07-02 08:00:00,system
961,GRN2026000961,917,1,,2026-07-03,received,,2026-07-03 08:00:00,system,2026-07-03 08:00:00,system
962,GRN2026000962,917,1,86,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
963,GRN2026000963,918,5,80,2026-03-29,received,,2026-03-29 08:00:00,system,2026-03-29 08:00:00,system
964,GRN2026000964,919,5,79,2026-04-06,received,,2026-04-06 08:00:00,system,2026-04-06 08:00:00,system
965,GRN2026000965,919,5,101,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
966,GRN2026000966,921,7,49,2026-06-02,received,,2026-06-02 08:00:00,system,2026-06-02 08:00:00,system
967,GRN2026000967,922,8,,2026-04-30,received,,2026-04-30 08:00:00,system,2026-04-30 08:00:00,system
968,GRN2026000968,923,8,51,2026-02-02,received,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
969,GRN2026000969,924,7,103,2026-02-24,received,,2026-02-24 08:00:00,system,2026-02-24 08:00:00,system
970,GRN2026000970,924,7,47,2026-02-26,received,,2026-02-26 08:00:00,system,2026-02-26 08:00:00,system
971,GRN2026000971,925,4,78,2026-03-02,received,,2026-03-02 08:00:00,system,2026-03-02 08:00:00,system
972,GRN2026000972,925,4,74,2026-03-03,received,,2026-03-03 08:00:00,system,2026-03-03 08:00:00,system
973,GRN2026000973,926,6,,2026-04-23,received,,2026-04-23 08:00:00,system,2026-04-23 08:00:00,system
974,GRN2026000974,928,7,113,2026-04-10,received,,2026-04-10 08:00:00,system,2026-04-10 08:00:00,system
975,GRN2026000975,929,4,129,2026-02-08,received,,2026-02-08 08:00:00,system,2026-02-08 08:00:00,system
976,GRN2026000976,929,4,,2026-02-13,received,,2026-02-13 08:00:00,system,2026-02-13 08:00:00,system
977,GRN2026000977,930,9,,2026-06-20,received,,2026-06-20 08:00:00,system,2026-06-20 08:00:00,system
978,GRN2026000978,931,3,,2026-07-01,received,,2026-07-01 08:00:00,system,2026-07-01 08:00:00,system
979,GRN2026000979,931,3,71,2026-07-06,received,,2026-07-06 08:00:00,system,2026-07-06 08:00:00,system
980,GRN2026000980,932,4,112,2026-07-09,received,,2026-07-09 08:00:00,system,2026-07-09 08:00:00,system
981,GRN2026000981,932,4,59,2026-07-14,received,,2026-07-14 08:00:00,system,2026-07-14 08:00:00,system
982,GRN2026000982,933,8,13,2026-01-31,received,,2026-01-31 08:00:00,system,2026-01-31 08:00:00,system
983,GRN2026000983,934,8,31,2026-01-18,received,,2026-01-18 08:00:00,system,2026-01-18 08:00:00,system
984,GRN2026000984,935,5,118,2026-05-05,received,,2026-05-05 08:00:00,system,2026-05-05 08:00:00,system
985,GRN2026000985,935,5,2,2026-05-10,received,,2026-05-10 08:00:00,system,2026-05-10 08:00:00,system
986,GRN2026000986,936,5,121,2026-03-31,received,,2026-03-31 08:00:00,system,2026-03-31 08:00:00,system
987,GRN2026000987,937,9,42,2026-03-13,received,,2026-03-13 08:00:00,system,2026-03-13 08:00:00,system
988,GRN2026000988,938,1,27,2026-04-11,received,,2026-04-11 08:00:00,system,2026-04-11 08:00:00,system
989,GRN2026000989,938,1,24,2026-04-12,received,,2026-04-12 08:00:00,system,2026-04-12 08:00:00,system
990,GRN2026000990,939,9,108,2026-02-02,received,,2026-02-02 08:00:00,system,2026-02-02 08:00:00,system
991,GRN2026000991,939,9,1,2026-02-05,received,,2026-02-05 08:00:00,system,2026-02-05 08:00:00,system
992,GRN2026000992,940,9,70,2026-02-18,received,,2026-02-18 08:00:00,system,2026-02-18 08:00:00,system
993,GRN2026000993,941,9,80,2026-03-31,received,,2026-03-31 08:00:00,system,2026-03-31 08:00:00,system
994,GRN2026000994,941,9,66,2026-04-02,received,,2026-04-02 08:00:00,system,2026-04-02 08:00:00,system
995,GRN2026000995,943,6,117,2026-06-25,received,,2026-06-25 08:00:00,system,2026-06-25 08:00:00,system
996,GRN2026000996,946,7,52,2026-07-08,received,,2026-07-08 08:00:00,system,2026-07-08 08:00:00,system
997,GRN2026000997,946,7,,2026-07-13,received,,2026-07-13 08:00:00,system,2026-07-13 08:00:00,system
